Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,5,15,3,WN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1240,-1,0,1435,-17,0,0
2013,7,8,1,UA,14100,Philadelphia International,Philadelphia,PA,14771,San Francisco International,San Francisco,CA,1611,106,1,1925,111,1,0
2013,5,6,1,B6,12954,Long Beach Airport,Long Beach,CA,12889,McCarran International,Las Vegas,NV,800,-5,0,905,7,0,0
2013,4,11,4,9E,12478,John F. Kennedy International,New York,NY,14524,Richmond International,Richmond,VA,1820,36,1,2000,32,1,0
2013,6,18,2,UA,11292,Denver International,Denver,CO,10721,Logan International,Boston,MA,1241,3,0,1830,44,1,0
2013,9,30,1,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,10721,Logan International,Boston,MA,1725,-1,0,2200,5,0,0
2013,6,8,6,OO,13796,Metropolitan Oakland International,Oakland,CA,14869,Salt Lake City International,Salt Lake City,UT,1023,-10,0,1304,-18,0,0
2013,8,25,7,AS,14747,Seattle/Tacoma International,Seattle,WA,12892,Los Angeles International,Los Angeles,CA,1955,7,0,2222,19,1,0
2013,5,7,2,MQ,11042,Cleveland-Hopkins International,Cleveland,OH,13303,Miami International,Miami,FL,625,-6,0,920,-13,0,0
2013,10,27,7,UA,10299,Ted Stevens Anchorage International,Anchorage,AK,14747,Seattle/Tacoma International,Seattle,WA,35,-13,0,457,-49,0,0
2013,8,20,2,WN,13796,Metropolitan Oakland International,Oakland,CA,10800,Bob Hope,Burbank,CA,730,-2,0,835,-4,0,0
2013,5,15,3,WN,13198,Kansas City International,Kansas City,MO,13232,Chicago Midway International,Chicago,IL,2045,33,1,2200,34,1,0
2013,6,30,7,UA,12266,George Bush Intercontinental/Houston,Houston,TX,13204,Orlando International,Orlando,FL,845,-1,0,1219,-7,0,0
2013,8,24,6,AA,13930,Chicago O'Hare International,Chicago,IL,14679,San Diego International,San Diego,CA,2035,5,0,2240,-3,0,0
2013,9,15,7,US,11057,Charlotte Douglas International,Charlotte,NC,13495,Louis Armstrong New Orleans International,New Orleans,LA,927,-4,0,1021,-18,0,0
2013,10,24,4,US,13204,Orlando International,Orlando,FL,11057,Charlotte Douglas International,Charlotte,NC,850,-4,0,1027,-1,0,0
2013,10,16,3,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,11278,Ronald Reagan Washington National,Washington,DC,740,36,1,1125,25,1,0
2013,8,9,5,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14908,John Wayne Airport-Orange County,Santa Ana,CA,2112,13,0,2233,1,0,0
2013,9,13,5,UA,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,1330,12,0,1939,10,0,0
2013,4,15,1,EV,11433,Detroit Metro Wayne County,Detroit,MI,13930,Chicago O'Hare International,Chicago,IL,2135,-4,0,2157,-11,0,0
2013,7,7,7,9E,11433,Detroit Metro Wayne County,Detroit,MI,14730,Louisville International-Standiford Field,Louisville,KY,1525,1,0,1645,0,0,0
2013,9,8,7,WN,11259,Dallas Love Field,Dallas,TX,10423,Austin - Bergstrom International,Austin,TX,1155,3,0,1245,-1,0,0
2013,9,24,2,DL,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,15304,Tampa International,Tampa,FL,1130,-5,0,1336,-9,0,0
2013,8,8,4,DL,12892,Los Angeles International,Los Angeles,CA,13495,Louis Armstrong New Orleans International,New Orleans,LA,1810,-7,0,2357,-17,0,0
2013,10,16,3,AA,13303,Miami International,Miami,FL,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,2035,-6,0,2240,-6,0,0
2013,5,24,5,UA,14747,Seattle/Tacoma International,Seattle,WA,12266,George Bush Intercontinental/Houston,Houston,TX,1155,0,0,1800,42,1,0
2013,6,28,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14771,San Francisco International,San Francisco,CA,720,67,1,855,52,1,0
2013,9,23,1,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13930,Chicago O'Hare International,Chicago,IL,1105,-3,0,1325,-28,0,0
2013,7,22,1,DL,12892,Los Angeles International,Los Angeles,CA,11433,Detroit Metro Wayne County,Detroit,MI,1130,-6,0,1859,-31,0,0
2013,4,18,4,US,13204,Orlando International,Orlando,FL,11057,Charlotte Douglas International,Charlotte,NC,515,-5,0,650,-5,0,0
2013,8,27,2,YV,11057,Charlotte Douglas International,Charlotte,NC,13930,Chicago O'Hare International,Chicago,IL,900,-2,0,958,-6,0,0
2013,5,29,3,YV,13930,Chicago O'Hare International,Chicago,IL,11057,Charlotte Douglas International,Charlotte,NC,1630,-1,0,1921,-4,0,0
2013,8,2,5,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13495,Louis Armstrong New Orleans International,New Orleans,LA,1540,6,0,1725,-13,0,0
2013,7,17,3,UA,13204,Orlando International,Orlando,FL,12266,George Bush Intercontinental/Houston,Houston,TX,1842,35,1,2009,18,1,0
2013,5,4,6,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,11259,Dallas Love Field,Dallas,TX,645,-3,0,810,-4,0,0
2013,10,10,4,EV,11057,Charlotte Douglas International,Charlotte,NC,13487,Minneapolis-St Paul International,Minneapolis,MN,1501,-2,0,1645,-10,0,0
2013,8,24,6,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14771,San Francisco International,San Francisco,CA,2050,-1,0,2305,-23,0,0
2013,5,23,4,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,1105,0,,1235,0,1,1
2013,9,21,6,EV,11433,Detroit Metro Wayne County,Detroit,MI,11057,Charlotte Douglas International,Charlotte,NC,1740,44,1,1933,24,1,0
2013,8,1,4,WN,13796,Metropolitan Oakland International,Oakland,CA,12892,Los Angeles International,Los Angeles,CA,1730,33,1,1850,20,1,0
2013,10,6,7,DL,12953,LaGuardia,New York,NY,11433,Detroit Metro Wayne County,Detroit,MI,1440,-1,0,1638,-2,0,0
2013,6,27,4,WN,14679,San Diego International,San Diego,CA,12889,McCarran International,Las Vegas,NV,1955,-5,0,2110,-14,0,0
2013,9,14,6,AS,13830,Kahului Airport,Kahului,HI,13796,Metropolitan Oakland International,Oakland,CA,1600,-1,0,2353,-13,0,0
2013,5,9,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1622,-3,0,1749,35,1,0
2013,5,8,3,WN,13342,General Mitchell International,Milwaukee,WI,14107,Phoenix Sky Harbor International,Phoenix,AZ,1150,3,0,1340,-10,0,0
2013,5,13,1,WN,15016,Lambert-St. Louis International,St. Louis,MO,12892,Los Angeles International,Los Angeles,CA,1440,10,0,1640,-23,0,0
2013,8,28,3,US,10721,Logan International,Boston,MA,12953,LaGuardia,New York,NY,1100,-2,0,1211,1,0,0
2013,7,10,3,UA,14107,Phoenix Sky Harbor International,Phoenix,AZ,12264,Washington Dulles International,Washington,DC,825,20,1,1547,35,1,0
2013,7,29,1,WN,13232,Chicago Midway International,Chicago,IL,15016,Lambert-St. Louis International,St. Louis,MO,705,-4,0,810,-11,0,0
2013,4,11,4,DL,14492,Raleigh-Durham International,Raleigh/Durham,NC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1054,-5,0,1219,-20,0,0
2013,10,25,5,EV,12264,Washington Dulles International,Washington,DC,14492,Raleigh-Durham International,Raleigh/Durham,NC,1230,-2,0,1335,4,0,0
2013,7,15,1,9E,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,11278,Ronald Reagan Washington National,Washington,DC,1130,-3,0,1256,-5,0,0
2013,4,11,4,B6,12954,Long Beach Airport,Long Beach,CA,10423,Austin - Bergstrom International,Austin,TX,1219,-4,0,1703,-11,0,0
2013,6,24,1,EV,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,940,-4,0,1054,-6,0,0
2013,4,13,6,FL,13342,General Mitchell International,Milwaukee,WI,11278,Ronald Reagan Washington National,Washington,DC,1955,-7,0,2242,-21,0,0
2013,6,18,2,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14100,Philadelphia International,Philadelphia,PA,1640,62,1,1850,107,1,0
2013,9,11,3,OO,11433,Detroit Metro Wayne County,Detroit,MI,13930,Chicago O'Hare International,Chicago,IL,1520,3,0,1534,4,0,0
2013,8,5,1,9E,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1610,2,0,1748,-7,0,0
2013,4,13,6,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12478,John F. Kennedy International,New York,NY,940,0,0,1224,-17,0,0
2013,4,26,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14908,John Wayne Airport-Orange County,Santa Ana,CA,1125,2,0,1235,-1,0,0
2013,7,20,6,EV,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12266,George Bush Intercontinental/Houston,Houston,TX,1059,-6,0,1208,-4,0,0
2013,8,1,4,AS,12889,McCarran International,Las Vegas,NV,14057,Portland International,Portland,OR,2130,-1,0,2328,3,0,0
2013,5,29,3,FL,13204,Orlando International,Orlando,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1815,-1,0,2025,-3,0,0
2013,4,26,5,WN,14869,Salt Lake City International,Salt Lake City,UT,14107,Phoenix Sky Harbor International,Phoenix,AZ,925,-2,0,1005,-16,0,0
2013,5,28,2,US,15016,Lambert-St. Louis International,St. Louis,MO,11057,Charlotte Douglas International,Charlotte,NC,1620,-2,0,1908,-4,0,0
2013,6,18,2,WN,12892,Los Angeles International,Los Angeles,CA,14893,Sacramento International,Sacramento,CA,1720,23,1,1835,25,1,0
2013,8,13,2,AS,14747,Seattle/Tacoma International,Seattle,WA,12892,Los Angeles International,Los Angeles,CA,1040,-4,0,1310,-6,0,0
2013,9,30,1,DL,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12953,LaGuardia,New York,NY,1515,-7,0,1813,-13,0,0
2013,6,6,4,WN,11292,Denver International,Denver,CO,14908,John Wayne Airport-Orange County,Santa Ana,CA,1810,20,1,1930,4,0,0
2013,9,30,1,UA,12264,Washington Dulles International,Washington,DC,10140,Albuquerque International Sunport,Albuquerque,NM,1816,4,0,2028,-33,0,0
2013,5,19,7,US,11057,Charlotte Douglas International,Charlotte,NC,10721,Logan International,Boston,MA,1815,88,1,2020,87,1,0
2013,9,28,6,DL,11433,Detroit Metro Wayne County,Detroit,MI,13204,Orlando International,Orlando,FL,1527,-2,0,1801,-10,0,0
2013,10,23,3,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,10140,Albuquerque International Sunport,Albuquerque,NM,1025,1,0,1115,3,0,0
2013,5,1,3,WN,12892,Los Angeles International,Los Angeles,CA,13796,Metropolitan Oakland International,Oakland,CA,710,3,0,830,-12,0,0
2013,4,21,7,FL,13204,Orlando International,Orlando,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1513,1,0,1643,25,1,0
2013,4,17,3,US,10721,Logan International,Boston,MA,14100,Philadelphia International,Philadelphia,PA,1330,-7,0,1510,-3,0,0
2013,4,17,3,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14679,San Diego International,San Diego,CA,2230,-4,0,2330,7,0,0
2013,7,19,5,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12191,William P Hobby,Houston,TX,805,-2,0,915,-7,0,0
2013,6,25,2,WN,14679,San Diego International,San Diego,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,805,0,0,915,-9,0,0
2013,9,3,2,9E,10693,Nashville International,Nashville,TN,12478,John F. Kennedy International,New York,NY,1522,-5,0,1840,-5,0,0
2013,8,14,3,WN,11292,Denver International,Denver,CO,14908,John Wayne Airport-Orange County,Santa Ana,CA,830,5,0,950,2,0,0
2013,9,21,6,AA,12478,John F. Kennedy International,New York,NY,12892,Los Angeles International,Los Angeles,CA,1345,104,1,1650,89,1,0
2013,5,16,4,WN,12191,William P Hobby,Houston,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1610,14,0,1910,1,0,0
2013,6,7,5,WN,10693,Nashville International,Nashville,TN,10721,Logan International,Boston,MA,1515,73,1,1845,84,1,0
2013,4,12,5,OO,12266,George Bush Intercontinental/Houston,Houston,TX,11066,Port Columbus International,Columbus,OH,1859,-3,0,2233,-21,0,0
2013,5,5,7,DL,12478,John F. Kennedy International,New York,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,830,-8,0,1049,-5,0,0
2013,5,9,4,DL,12892,Los Angeles International,Los Angeles,CA,12478,John F. Kennedy International,New York,NY,2130,-3,0,558,2,0,0
2013,5,1,3,WN,13891,Ontario International,Ontario,CA,14893,Sacramento International,Sacramento,CA,1905,1,0,2020,-4,0,0
2013,7,4,4,MQ,10529,Bradley International,Hartford,CT,13930,Chicago O'Hare International,Chicago,IL,1110,-8,0,1240,-20,0,0
2013,9,22,7,US,13930,Chicago O'Hare International,Chicago,IL,11057,Charlotte Douglas International,Charlotte,NC,1759,22,1,2052,21,1,0
2013,4,19,5,MQ,11057,Charlotte Douglas International,Charlotte,NC,13930,Chicago O'Hare International,Chicago,IL,1040,43,1,1140,41,1,0
2013,4,27,6,YV,11057,Charlotte Douglas International,Charlotte,NC,15016,Lambert-St. Louis International,St. Louis,MO,2225,0,0,2324,0,0,0
2013,5,10,5,AS,14747,Seattle/Tacoma International,Seattle,WA,13930,Chicago O'Hare International,Chicago,IL,830,108,1,1425,99,1,0
2013,8,5,1,OO,15016,Lambert-St. Louis International,St. Louis,MO,13487,Minneapolis-St Paul International,Minneapolis,MN,1928,-7,0,2103,-5,0,0
2013,5,30,4,AA,14747,Seattle/Tacoma International,Seattle,WA,13930,Chicago O'Hare International,Chicago,IL,830,0,0,1430,13,0,0
2013,6,13,4,WN,13198,Kansas City International,Kansas City,MO,12892,Los Angeles International,Los Angeles,CA,1705,8,0,1830,2,0,0
2013,5,14,2,WN,13232,Chicago Midway International,Chicago,IL,14908,John Wayne Airport-Orange County,Santa Ana,CA,835,7,0,1105,-33,0,0
2013,8,24,6,DL,10721,Logan International,Boston,MA,11433,Detroit Metro Wayne County,Detroit,MI,910,-6,0,1115,-14,0,0
2013,10,31,4,B6,12478,John F. Kennedy International,New York,NY,12264,Washington Dulles International,Washington,DC,754,0,0,911,-18,0,0
2013,9,29,7,WN,11618,Newark Liberty International,Newark,NJ,14107,Phoenix Sky Harbor International,Phoenix,AZ,1355,4,0,1615,-29,0,0
2013,8,24,6,VX,12478,John F. Kennedy International,New York,NY,12892,Los Angeles International,Los Angeles,CA,715,-4,0,1010,-17,0,0
2013,10,11,5,US,11057,Charlotte Douglas International,Charlotte,NC,13303,Miami International,Miami,FL,1145,2,0,1354,-12,0,0
2013,5,4,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10792,Buffalo Niagara International,Buffalo,NY,811,-2,0,1014,-15,0,0
2013,8,17,6,MQ,13930,Chicago O'Hare International,Chicago,IL,13487,Minneapolis-St Paul International,Minneapolis,MN,935,-2,0,1055,-9,0,0
2013,9,4,3,UA,12889,McCarran International,Las Vegas,NV,12266,George Bush Intercontinental/Houston,Houston,TX,1459,14,0,2001,11,0,0
2013,5,1,3,WN,10800,Bob Hope,Burbank,CA,12889,McCarran International,Las Vegas,NV,1125,30,1,1225,38,1,0
2013,7,1,1,B6,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,12478,John F. Kennedy International,New York,NY,1139,102,1,1429,158,1,0
2013,9,7,6,OO,12892,Los Angeles International,Los Angeles,CA,14893,Sacramento International,Sacramento,CA,2035,-6,0,2159,-10,0,0
2013,6,26,3,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,11292,Denver International,Denver,CO,1930,174,1,2130,151,1,0
2013,10,25,5,F9,11292,Denver International,Denver,CO,13871,Eppley Airfield,Omaha,NE,1030,-5,0,1248,2,0,0
2013,6,27,4,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,11292,Denver International,Denver,CO,1040,4,0,1230,-2,0,0
2013,6,2,7,UA,12264,Washington Dulles International,Washington,DC,12892,Los Angeles International,Los Angeles,CA,830,-5,0,1113,-15,0,0
2013,5,30,4,B6,12954,Long Beach Airport,Long Beach,CA,14869,Salt Lake City International,Salt Lake City,UT,700,-11,0,945,-3,0,0
2013,6,14,5,OO,14869,Salt Lake City International,Salt Lake City,UT,14570,Reno/Tahoe International,Reno,NV,1559,-7,0,1628,-9,0,0
2013,6,30,7,WN,12953,LaGuardia,New York,NY,10693,Nashville International,Nashville,TN,1815,153,1,1945,144,1,0
2013,8,10,6,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,14635,Southwest Florida International,Fort Myers,FL,905,-3,0,1140,-1,0,0
2013,6,9,7,VX,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,1600,-10,0,2205,-11,0,0
2013,9,22,7,US,11057,Charlotte Douglas International,Charlotte,NC,11618,Newark Liberty International,Newark,NJ,1820,-1,0,2014,-10,0,0
2013,10,9,3,AS,14747,Seattle/Tacoma International,Seattle,WA,10299,Ted Stevens Anchorage International,Anchorage,AK,2025,-4,0,2314,-10,0,0
2013,4,29,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14524,Richmond International,Richmond,VA,1205,28,1,1339,21,1,0
2013,5,1,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13930,Chicago O'Hare International,Chicago,IL,940,18,1,1050,14,0,0
2013,6,19,3,WN,14679,San Diego International,San Diego,CA,13796,Metropolitan Oakland International,Oakland,CA,650,-5,0,820,6,0,0
2013,5,21,2,AS,14057,Portland International,Portland,OR,12892,Los Angeles International,Los Angeles,CA,815,-6,0,1034,-6,0,0
2013,8,21,3,9E,11278,Ronald Reagan Washington National,Washington,DC,12478,John F. Kennedy International,New York,NY,1230,-3,0,1350,18,1,0
2013,9,26,4,DL,13244,Memphis International,Memphis,TN,12889,McCarran International,Las Vegas,NV,835,-3,0,1007,-1,0,0
2013,4,27,6,WN,15016,Lambert-St. Louis International,St. Louis,MO,13232,Chicago Midway International,Chicago,IL,1525,-5,0,1625,-11,0,0
2013,7,18,4,MQ,14492,Raleigh-Durham International,Raleigh/Durham,NC,12953,LaGuardia,New York,NY,1415,-6,0,1550,4,0,0
2013,5,4,6,UA,13930,Chicago O'Hare International,Chicago,IL,14771,San Francisco International,San Francisco,CA,1700,7,0,1951,-23,0,0
2013,4,8,1,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,14100,Philadelphia International,Philadelphia,PA,2210,10,0,25,-6,0,0
2013,8,1,4,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12892,Los Angeles International,Los Angeles,CA,1350,4,0,1550,-18,0,0
2013,9,24,2,OO,14570,Reno/Tahoe International,Reno,NV,14869,Salt Lake City International,Salt Lake City,UT,1030,-10,0,1253,-17,0,0
2013,6,27,4,US,14492,Raleigh-Durham International,Raleigh/Durham,NC,14100,Philadelphia International,Philadelphia,PA,1759,63,1,1924,81,1,0
2013,7,30,2,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,12191,William P Hobby,Houston,TX,1045,4,0,1250,-11,0,0
2013,7,11,4,UA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,726,-5,0,859,11,0,0
2013,4,26,5,UA,12892,Los Angeles International,Los Angeles,CA,11292,Denver International,Denver,CO,827,19,1,1148,12,0,0
2013,9,5,4,MQ,13198,Kansas City International,Kansas City,MO,13930,Chicago O'Hare International,Chicago,IL,640,-4,0,815,-11,0,0
2013,7,29,1,OO,13930,Chicago O'Hare International,Chicago,IL,11042,Cleveland-Hopkins International,Cleveland,OH,1100,-2,0,1320,-16,0,0
2013,7,25,4,WN,11292,Denver International,Denver,CO,13232,Chicago Midway International,Chicago,IL,1615,64,1,1935,59,1,0
2013,7,14,7,WN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,10423,Austin - Bergstrom International,Austin,TX,1115,-3,0,1310,-16,0,0
2013,10,2,3,WN,12892,Los Angeles International,Los Angeles,CA,12889,McCarran International,Las Vegas,NV,1005,3,0,1105,6,0,0
2013,8,5,1,US,11057,Charlotte Douglas International,Charlotte,NC,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,755,-5,0,920,-12,0,0
2013,6,28,5,US,11057,Charlotte Douglas International,Charlotte,NC,14843,Luis Munoz Marin International,San Juan,PR,950,1,0,1332,19,1,0
2013,9,27,5,WN,13487,Minneapolis-St Paul International,Minneapolis,MN,13342,General Mitchell International,Milwaukee,WI,605,80,1,710,78,1,0
2013,8,8,4,AA,10693,Nashville International,Nashville,TN,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1115,12,0,1310,8,0,0
2013,6,18,2,WN,13796,Metropolitan Oakland International,Oakland,CA,13891,Ontario International,Ontario,CA,750,5,0,905,-4,0,0
2013,9,30,1,US,13204,Orlando International,Orlando,FL,14100,Philadelphia International,Philadelphia,PA,750,-6,0,1013,-19,0,0
2013,10,18,5,WN,10140,Albuquerque International Sunport,Albuquerque,NM,11292,Denver International,Denver,CO,1035,0,0,1150,-3,0,0
2013,10,8,2,US,14747,Seattle/Tacoma International,Seattle,WA,11057,Charlotte Douglas International,Charlotte,NC,2225,-3,0,607,20,1,0
2013,6,21,5,UA,12892,Los Angeles International,Los Angeles,CA,13495,Louis Armstrong New Orleans International,New Orleans,LA,1039,-1,0,1636,-24,0,0
